#,Level ( mm ), Moisture Sensor 2( % ), Moisture Sensor 3( % ),Date
20665,25,-11,123,2021-09-10 05:19:42
20666,27,-11,123,2021-09-10 05:20:42
20667,26,-11,123,2021-09-10 05:21:42
20668,27,-11,123,2021-09-10 05:22:43
20669,26,-11,123,2021-09-10 05:23:43
20670,28,-11,123,2021-09-10 05:24:43
20671,27,-11,123,2021-09-10 05:25:43
20672,28,-11,123,2021-09-10 05:26:43
20673,25,-11,123,2021-09-10 05:27:43
20674,26,-11,123,2021-09-10 05:28:43
20675,28,-11,123,2021-09-10 05:29:44
20676,29,-11,123,2021-09-10 05:30:44
20677,26,-11,123,2021-09-10 05:31:44
20678,27,-11,123,2021-09-10 05:32:44
20679,28,-11,123,2021-09-10 05:33:44
20680,26,-11,123,2021-09-10 05:34:44
20681,27,-11,123,2021-09-10 05:35:44
20682,26,-11,123,2021-09-10 05:36:44
20683,28,-11,123,2021-09-10 05:37:45
20684,27,-11,123,2021-09-10 05:38:45
20685,27,-11,123,2021-09-10 05:39:45
20686,27,-11,123,2021-09-10 05:40:45
20687,28,-11,123,2021-09-10 05:41:45
20688,27,-11,123,2021-09-10 05:42:45
20689,28,-11,123,2021-09-10 05:43:45
20690,27,-11,123,2021-09-10 05:44:46
20691,27,-11,123,2021-09-10 05:45:46
20692,26,-11,123,2021-09-10 05:46:46
20693,28,-11,123,2021-09-10 05:47:46
20694,29,-11,123,2021-09-10 05:48:46
20695,28,-11,123,2021-09-10 05:49:46
20696,28,-11,123,2021-09-10 05:50:46
20697,26,-11,123,2021-09-10 05:51:46
20698,24,-11,123,2021-09-10 05:52:47
20699,25,-11,123,2021-09-10 05:53:47
20700,24,-11,123,2021-09-10 05:54:47
20701,25,-11,123,2021-09-10 05:55:47
20702,24,-11,123,2021-09-10 05:56:47
20703,23,-11,123,2021-09-10 05:57:47
20704,24,-11,123,2021-09-10 05:58:47
20705,23,-11,123,2021-09-10 05:59:48
20706,24,-11,123,2021-09-10 06:00:48
20707,23,-11,123,2021-09-10 06:01:48
20708,23,-11,123,2021-09-10 06:02:48
20709,22,-11,123,2021-09-10 06:03:48
20710,23,-11,123,2021-09-10 06:04:48
20711,22,-11,123,2021-09-10 06:05:48
20712,24,-11,123,2021-09-10 06:06:48
20713,22,-11,123,2021-09-10 06:07:49
20714,23,-11,123,2021-09-10 06:08:49
20715,23,-11,123,2021-09-10 06:09:49
20716,22,-11,123,2021-09-10 06:10:49
20717,20,-11,123,2021-09-10 06:11:49
20718,21,-11,123,2021-09-10 06:12:49
20719,19,-11,123,2021-09-10 06:13:49
20720,20,-11,123,2021-09-10 06:14:50
20721,23,-11,123,2021-09-10 06:15:50
20722,21,-11,123,2021-09-10 06:16:50
20723,22,-11,123,2021-09-10 06:17:50
20724,18,-11,123,2021-09-10 06:18:50
20725,20,-11,123,2021-09-10 06:19:50
20726,19,-11,123,2021-09-10 06:20:50
20727,20,-11,123,2021-09-10 06:21:51
20728,20,-11,123,2021-09-10 06:22:51
20729,20,-11,123,2021-09-10 06:23:51
20730,20,-11,123,2021-09-10 06:24:51
20731,17,-11,123,2021-09-10 06:25:51
20732,18,-11,123,2021-09-10 06:26:51
20733,20,-11,123,2021-09-10 06:27:51
20734,21,-11,123,2021-09-10 06:28:51
20735,18,-11,123,2021-09-10 06:29:52
20736,20,-11,123,2021-09-10 06:30:52
20737,19,-11,123,2021-09-10 06:31:52
20738,20,-11,123,2021-09-10 06:32:52
20739,17,-11,123,2021-09-10 06:33:52
20740,17,-11,123,2021-09-10 06:34:52
20741,19,-11,123,2021-09-10 06:35:52
20742,21,-11,123,2021-09-10 06:36:53
20743,20,-11,123,2021-09-10 06:37:53
20744,17,-11,123,2021-09-10 06:38:53
20745,17,-11,123,2021-09-10 06:39:53
20746,15,-11,123,2021-09-10 06:40:53
20747,13,-11,123,2021-09-10 06:41:53
20748,14,-11,123,2021-09-10 06:42:53
20749,15,-11,123,2021-09-10 06:43:53
20750,15,-11,123,2021-09-10 06:44:54
20751,14,-11,123,2021-09-10 06:45:54
20752,15,-11,123,2021-09-10 06:46:54
20753,15,-11,123,2021-09-10 06:47:54
20754,13,-11,123,2021-09-10 06:48:54
20755,14,-11,123,2021-09-10 06:49:54
20756,13,-11,123,2021-09-10 06:50:54
20757,14,-11,123,2021-09-10 06:51:55
20758,16,-11,123,2021-09-10 06:52:55
20759,13,-11,123,2021-09-10 06:53:55
20760,13,-11,123,2021-09-10 06:54:55
20761,16,-11,123,2021-09-10 06:55:55
20762,17,-11,123,2021-09-10 06:56:55
20763,17,-11,123,2021-09-10 06:57:58
20764,16,-11,123,2021-09-10 06:58:56
20765,16,-11,123,2021-09-10 06:59:56
20766,16,-11,123,2021-09-10 07:00:56
20767,13,-11,123,2021-09-10 07:01:56
20768,15,-11,123,2021-09-10 07:02:56
20769,14,-11,123,2021-09-10 07:03:56
20770,16,-11,123,2021-09-10 07:04:56
20771,16,-11,123,2021-09-10 07:05:57
20772,16,-11,123,2021-09-10 07:06:57
20773,15,-11,123,2021-09-10 07:07:57
20774,13,-11,123,2021-09-10 07:08:57
20775,16,-11,123,2021-09-10 07:09:57
20776,13,-11,123,2021-09-10 07:10:57
20777,15,-11,123,2021-09-10 07:11:57
20778,14,-11,123,2021-09-10 07:12:57
20779,15,-11,123,2021-09-10 07:13:58
20780,17,-11,123,2021-09-10 07:14:58
20781,15,-11,123,2021-09-10 07:15:58
20782,15,-11,123,2021-09-10 07:16:58
20783,15,-11,123,2021-09-10 07:17:58
20784,16,-11,123,2021-09-10 07:18:58
20785,15,-11,123,2021-09-10 07:19:59
20786,15,-11,123,2021-09-10 07:20:59
20787,13,-11,123,2021-09-10 07:21:59
20788,14,-11,123,2021-09-10 07:22:59
20789,14,-11,123,2021-09-10 07:23:59
20790,16,-11,123,2021-09-10 07:24:59
20791,15,-11,123,2021-09-10 07:25:59
20792,13,-11,123,2021-09-10 07:26:59
20793,15,-11,123,2021-09-10 07:28:00
20794,13,-11,123,2021-09-10 07:29:00
20795,13,-11,123,2021-09-10 07:30:00
20796,13,-11,123,2021-09-10 07:31:00
20797,16,-11,123,2021-09-10 07:32:00
20798,13,-11,123,2021-09-10 07:33:00
20799,13,-11,123,2021-09-10 07:34:00
20800,15,-11,123,2021-09-10 07:35:01
20801,14,-11,123,2021-09-10 07:36:01
20802,13,-11,123,2021-09-10 07:37:01
20803,14,-11,123,2021-09-10 07:38:01
20804,14,-11,123,2021-09-10 07:39:01
20805,10,-11,123,2021-09-10 07:40:01
20806,13,-11,123,2021-09-10 07:41:01
20807,11,-11,123,2021-09-10 07:42:01
20808,13,-11,123,2021-09-10 07:43:02
20809,12,-11,123,2021-09-10 07:44:02
20810,12,-11,123,2021-09-10 07:45:02
20811,11,-11,123,2021-09-10 07:46:02
20812,12,-11,123,2021-09-10 07:47:02
20813,13,-11,123,2021-09-10 07:48:02
20814,13,-11,123,2021-09-10 07:49:02
20815,12,-11,123,2021-09-10 07:50:03
20816,14,-11,123,2021-09-10 07:51:03
20817,10,-11,123,2021-09-10 07:52:03
20818,13,-11,123,2021-09-10 07:53:03
20819,12,-11,123,2021-09-10 07:54:03
20820,14,-11,123,2021-09-10 07:55:03
20821,13,-11,123,2021-09-10 07:56:03
20822,11,-11,123,2021-09-10 07:57:03
20823,11,-11,123,2021-09-10 07:58:04
20824,11,-11,123,2021-09-10 07:59:04
20825,12,-11,123,2021-09-10 08:00:04
20826,9,-11,123,2021-09-10 08:01:04
20827,10,-11,123,2021-09-10 08:02:04
20828,9,-11,123,2021-09-10 08:03:04
20829,10,-11,123,2021-09-10 08:04:04
20830,9,-11,123,2021-09-10 08:05:05
20831,8,-11,123,2021-09-10 08:06:05
20832,11,-11,123,2021-09-10 08:07:05
20833,8,-11,123,2021-09-10 08:08:05
20834,8,-11,123,2021-09-10 08:09:05
20835,9,-11,123,2021-09-10 08:10:05
20836,12,-11,123,2021-09-10 08:11:05
20837,10,-11,123,2021-09-10 08:12:06
20838,10,-11,123,2021-09-10 08:13:06
20839,9,-11,123,2021-09-10 08:14:06
20840,9,-11,123,2021-09-10 08:15:06
20841,12,-11,123,2021-09-10 08:16:06
20842,8,-11,123,2021-09-10 08:17:06
20843,10,-11,123,2021-09-10 08:18:06
20844,10,-11,123,2021-09-10 08:19:06
20845,9,-11,123,2021-09-10 08:20:07
20846,7,-11,123,2021-09-10 08:21:07
20847,9,-11,123,2021-09-10 08:22:07
20848,8,-11,123,2021-09-10 08:23:07
20849,8,-11,123,2021-09-10 08:24:07
20850,9,-11,123,2021-09-10 08:25:07
20851,7,-11,123,2021-09-10 08:26:07
20852,10,-11,123,2021-09-10 08:27:07
20853,9,-11,123,2021-09-10 08:28:08
20854,8,-11,123,2021-09-10 08:29:08
20855,9,-11,123,2021-09-10 08:30:08
20856,9,-11,123,2021-09-10 08:31:08
20857,8,-11,123,2021-09-10 08:32:08
20858,8,-11,123,2021-09-10 08:33:08
20859,8,-11,123,2021-09-10 08:34:09
20860,8,-11,123,2021-09-10 08:35:09
20861,8,-11,123,2021-09-10 08:36:09
20862,8,-11,123,2021-09-10 08:37:09
20863,7,-11,123,2021-09-10 08:38:09
20864,6,-11,123,2021-09-10 08:39:09
20865,10,-11,123,2021-09-10 08:40:09
20866,9,-11,123,2021-09-10 08:41:09
20867,9,-11,123,2021-09-10 08:42:10
20868,8,-11,123,2021-09-10 08:43:10
20869,9,-11,123,2021-09-10 08:44:10
20870,8,-11,123,2021-09-10 08:45:10
20871,9,-11,123,2021-09-10 08:46:10
20872,7,-11,123,2021-09-10 08:47:10
20873,8,-11,123,2021-09-10 08:48:10
20874,10,-11,123,2021-09-10 08:49:10
20875,8,-11,123,2021-09-10 08:50:11
20876,7,-11,123,2021-09-10 08:51:11
20877,9,-11,123,2021-09-10 08:52:11
20878,8,-11,123,2021-09-10 08:53:11
20879,8,-11,123,2021-09-10 08:54:11
20880,9,-11,123,2021-09-10 08:55:11
20881,10,-11,123,2021-09-10 08:56:11
20882,8,-11,123,2021-09-10 08:57:12
20883,7,-11,123,2021-09-10 08:58:12
20884,11,-11,123,2021-09-10 08:59:12
20885,8,-11,123,2021-09-10 09:00:12
20886,10,-11,123,2021-09-10 09:01:12
20887,9,-11,123,2021-09-10 09:02:12
20888,9,-11,123,2021-09-10 09:03:12
20889,10,-11,123,2021-09-10 09:04:13
20890,11,-11,123,2021-09-10 09:05:13
20891,13,-11,123,2021-09-10 09:06:13
20892,15,-11,123,2021-09-10 09:07:13
20893,15,-11,123,2021-09-10 09:08:13
20894,15,-11,123,2021-09-10 09:09:13
20895,16,-11,123,2021-09-10 09:10:13
20896,18,-11,123,2021-09-10 09:11:13
20897,16,-11,123,2021-09-10 09:12:14
20898,17,-11,123,2021-09-10 09:13:14
20899,17,-11,123,2021-09-10 09:14:14
20900,17,-11,123,2021-09-10 09:15:14
20901,17,-11,123,2021-09-10 09:16:14
20902,17,-11,123,2021-09-10 09:17:14
20903,19,-11,123,2021-09-10 09:18:14
20904,20,-11,123,2021-09-10 09:19:14
20905,19,-11,123,2021-09-10 09:20:15
20906,19,-11,123,2021-09-10 09:21:15
20907,19,-11,123,2021-09-10 09:22:15
20908,18,-11,123,2021-09-10 09:23:15
20909,18,-11,123,2021-09-10 09:24:15
20910,19,-11,123,2021-09-10 09:25:15
20911,20,-11,123,2021-09-10 09:26:15
20912,19,-11,123,2021-09-10 09:27:16
20913,19,-11,123,2021-09-10 09:28:16
20914,21,-11,123,2021-09-10 09:29:16
20915,19,-11,123,2021-09-10 09:30:16
20916,18,-11,123,2021-09-10 09:31:16
20917,20,-11,123,2021-09-10 09:32:16
20918,18,-11,123,2021-09-10 09:33:17
20919,18,-11,123,2021-09-10 09:34:16
20920,20,-11,123,2021-09-10 09:35:17
20921,19,-11,123,2021-09-10 09:36:17
20922,17,-11,123,2021-09-10 09:37:17
20923,22,-11,123,2021-09-10 09:38:17
20924,22,-11,123,2021-09-10 09:39:17
20925,23,-11,123,2021-09-10 09:40:17
20926,23,-11,123,2021-09-10 09:41:17
20927,23,-11,123,2021-09-10 09:42:18
20928,24,-11,123,2021-09-10 09:43:18
20929,27,-11,123,2021-09-10 09:44:18
20930,26,-11,123,2021-09-10 09:45:18
20931,26,-11,123,2021-09-10 09:46:18
20932,28,-11,123,2021-09-10 09:47:18
20933,28,-11,123,2021-09-10 09:48:18
20934,26,-11,123,2021-09-10 09:49:19
20935,28,-11,123,2021-09-10 09:50:19
20936,27,-11,123,2021-09-10 09:51:19
20937,24,-11,123,2021-09-10 09:52:19
20938,25,-11,123,2021-09-10 09:53:19
20939,24,-11,123,2021-09-10 09:54:19
20940,23,-11,123,2021-09-10 09:55:19
20941,23,-11,123,2021-09-10 09:56:19
20942,22,-11,123,2021-09-10 09:57:20
20943,22,-11,123,2021-09-10 09:58:20
20944,21,-11,123,2021-09-10 09:59:20
20945,21,-11,123,2021-09-10 10:00:20
20946,21,-11,123,2021-09-10 10:01:20
20947,20,-11,123,2021-09-10 10:02:20
20948,18,-11,123,2021-09-10 10:03:21
20949,19,-11,123,2021-09-10 10:04:21
20950,19,-11,123,2021-09-10 10:05:21
20951,20,-11,123,2021-09-10 10:06:21
20952,19,-11,123,2021-09-10 10:07:22
20953,18,-11,123,2021-09-10 10:08:21
20954,18,-11,123,2021-09-10 10:09:21
20955,18,-11,123,2021-09-10 10:10:21
20956,19,-11,123,2021-09-10 10:11:22
20957,17,-11,123,2021-09-10 10:12:22
20958,17,-11,123,2021-09-10 10:13:22
20959,18,-11,123,2021-09-10 10:14:22
20960,16,-11,123,2021-09-10 10:15:22
20961,17,-11,123,2021-09-10 10:16:22
20962,17,-11,123,2021-09-10 10:17:22
20963,16,-11,123,2021-09-10 10:18:22
20964,16,-11,123,2021-09-10 10:19:23
20965,16,-11,123,2021-09-10 10:20:23
20966,15,-11,123,2021-09-10 10:21:23
20967,16,-11,123,2021-09-10 10:22:23
20968,16,-11,123,2021-09-10 10:23:23
20969,15,-11,123,2021-09-10 10:24:23
20970,16,-11,123,2021-09-10 10:25:23
20971,16,-11,123,2021-09-10 10:26:24
20972,15,-11,123,2021-09-10 10:27:24
20973,15,-11,123,2021-09-10 10:28:24
20974,16,-11,123,2021-09-10 10:29:24
20975,16,-11,123,2021-09-10 10:30:24
20976,15,-11,123,2021-09-10 10:31:24
20977,16,-11,123,2021-09-10 10:32:24
20978,14,-11,123,2021-09-10 10:33:24
20979,16,-11,123,2021-09-10 10:34:25
20980,15,-11,123,2021-09-10 10:35:25
20981,14,-11,123,2021-09-10 10:36:25
20982,15,-11,123,2021-09-10 10:37:25
20983,15,-11,123,2021-09-10 10:38:25
20984,14,-11,123,2021-09-10 10:39:25
20985,16,-11,123,2021-09-10 10:40:25
20986,15,-11,123,2021-09-10 10:41:26
20987,14,-10,123,2021-09-10 10:42:26
20988,14,-11,123,2021-09-10 10:43:26
20989,14,-11,123,2021-09-10 10:44:26
20990,14,-10,123,2021-09-10 10:45:26
20991,14,-10,123,2021-09-10 10:46:26
20992,15,-11,123,2021-09-10 10:47:27
20993,15,-11,123,2021-09-10 10:48:27
20994,14,-11,123,2021-09-10 10:49:27
20995,14,-11,123,2021-09-10 10:50:27
20996,14,-11,123,2021-09-10 10:51:27
20997,15,-11,123,2021-09-10 10:52:27
20998,14,-11,123,2021-09-10 10:53:27
20999,15,-11,123,2021-09-10 10:54:27
21000,14,-11,123,2021-09-10 10:55:27
21001,13,-11,123,2021-09-10 10:56:28
21002,14,-10,123,2021-09-10 10:57:28
21003,14,-11,123,2021-09-10 10:58:28
21004,14,-11,123,2021-09-10 10:59:28
21005,14,-10,123,2021-09-10 11:00:29
21006,13,-11,123,2021-09-10 11:01:28
21007,13,-10,123,2021-09-10 11:02:28
21008,14,-11,123,2021-09-10 11:03:29
21009,13,-11,123,2021-09-10 11:04:29
21010,13,-10,123,2021-09-10 11:05:29
21011,14,-11,123,2021-09-10 11:06:29
21012,14,-10,123,2021-09-10 11:07:29
21013,13,-11,123,2021-09-10 11:08:29
21014,14,-10,123,2021-09-10 11:09:29
21015,14,-11,123,2021-09-10 11:10:29
21016,13,-11,123,2021-09-10 11:11:30
21017,13,-11,123,2021-09-10 11:12:30
21018,14,-10,123,2021-09-10 11:13:30
21019,15,-11,123,2021-09-10 11:14:30
21020,14,-11,123,2021-09-10 11:15:30
21021,14,-11,123,2021-09-10 11:16:30
21022,13,-11,123,2021-09-10 11:17:31
21023,14,-11,123,2021-09-10 11:18:31
21024,13,-11,123,2021-09-10 11:19:31
21025,12,-11,123,2021-09-10 11:20:31
21026,14,-11,123,2021-09-10 11:21:31
21027,14,-11,123,2021-09-10 11:22:31
21028,13,-11,123,2021-09-10 11:23:31
21029,13,-11,123,2021-09-10 11:24:31
21030,14,-10,123,2021-09-10 11:25:32
21031,13,-11,123,2021-09-10 11:26:32
21032,13,-10,123,2021-09-10 11:27:32
21033,14,-11,123,2021-09-10 11:28:32
21034,14,-11,123,2021-09-10 11:29:32
21035,13,-10,123,2021-09-10 11:30:32
21036,14,-11,123,2021-09-10 11:31:32
21037,13,-10,123,2021-09-10 11:32:32
21038,13,-11,123,2021-09-10 11:33:33
21039,14,-10,123,2021-09-10 11:34:33
21040,14,-10,123,2021-09-10 11:35:33
21041,13,-11,123,2021-09-10 11:36:33
21042,13,-10,123,2021-09-10 11:37:33
21043,13,-11,123,2021-09-10 11:38:33
21044,13,-10,123,2021-09-10 11:39:33
21045,13,-10,123,2021-09-10 11:40:34
21046,14,-10,123,2021-09-10 11:41:34
21047,13,-11,123,2021-09-10 11:42:34
21048,14,-10,123,2021-09-10 11:43:34
21049,13,-11,123,2021-09-10 11:44:34
21050,13,-11,123,2021-09-10 11:45:34
21051,13,-10,123,2021-09-10 11:46:34
21052,13,-10,123,2021-09-10 11:47:34
21053,14,-11,123,2021-09-10 11:48:35
21054,12,-10,123,2021-09-10 11:49:35
21055,13,-10,123,2021-09-10 11:50:35
21056,13,-11,123,2021-09-10 11:51:35
21057,12,-10,123,2021-09-10 11:52:35
21058,12,-10,123,2021-09-10 11:53:35
21059,12,-11,123,2021-09-10 11:54:35
21060,12,-11,123,2021-09-10 11:55:35
21061,13,-10,123,2021-09-10 11:56:36
21062,13,-11,123,2021-09-10 11:57:36
21063,12,-10,123,2021-09-10 11:58:36
21064,13,-11,123,2021-09-10 11:59:36
21065,12,-11,123,2021-09-10 12:00:36
21066,12,-11,123,2021-09-10 12:01:36
21067,12,-11,123,2021-09-10 12:02:36
21068,12,-11,123,2021-09-10 12:03:37
21069,13,-10,123,2021-09-10 12:04:37
21070,13,-11,123,2021-09-10 12:05:37
21071,11,-11,123,2021-09-10 12:06:37
21072,13,-11,123,2021-09-10 12:07:37
21073,12,-11,123,2021-09-10 12:08:37
21074,12,-10,123,2021-09-10 12:09:37
21075,13,-11,123,2021-09-10 12:10:38
21076,13,-10,123,2021-09-10 12:11:38
21077,13,-11,123,2021-09-10 12:12:38
21078,13,-11,123,2021-09-10 12:13:38
21079,12,-10,123,2021-09-10 12:14:38
21080,12,-11,123,2021-09-10 12:15:38
21081,12,-11,123,2021-09-10 12:16:38
21082,12,-10,123,2021-09-10 12:17:38
21083,13,-11,123,2021-09-10 12:18:39
21084,12,-10,123,2021-09-10 12:19:39
21085,12,-10,123,2021-09-10 12:20:39
21086,12,-10,123,2021-09-10 12:21:39
21087,12,-10,123,2021-09-10 12:22:39
21088,11,-10,123,2021-09-10 12:23:39
21089,12,-10,123,2021-09-10 12:24:40
21090,12,-11,123,2021-09-10 12:25:39
21091,12,-10,123,2021-09-10 12:26:40
21092,12,-10,123,2021-09-10 12:27:40
21093,12,-11,123,2021-09-10 12:28:40
21094,12,-10,123,2021-09-10 12:29:40
21095,12,-10,123,2021-09-10 12:30:40
21096,12,-10,123,2021-09-10 12:31:40
21097,11,-10,123,2021-09-10 12:32:41
21098,12,-10,123,2021-09-10 12:33:41
21099,11,-10,123,2021-09-10 12:34:41
21100,12,-11,123,2021-09-10 12:35:41
21101,11,-10,123,2021-09-10 12:36:41
21102,11,-10,123,2021-09-10 12:37:41
21103,11,-10,123,2021-09-10 12:38:41
21104,12,-10,123,2021-09-10 12:39:41
21105,11,-10,123,2021-09-10 12:40:42
21106,12,-11,123,2021-09-10 12:41:42
21107,12,-10,123,2021-09-10 12:42:42
21108,11,-10,123,2021-09-10 12:43:42
21109,12,-10,123,2021-09-10 12:44:42
21110,11,-10,123,2021-09-10 12:45:42
21111,11,-10,123,2021-09-10 12:46:42
21112,12,-10,123,2021-09-10 12:47:43
21113,11,-10,123,2021-09-10 12:48:43
21114,11,-10,123,2021-09-10 12:49:43
21115,11,-10,123,2021-09-10 12:50:43
21116,11,-10,123,2021-09-10 12:51:43
21117,11,-10,123,2021-09-10 12:52:43
21118,11,-10,123,2021-09-10 12:53:44
21119,11,-10,123,2021-09-10 12:54:44
21120,11,-10,123,2021-09-10 12:55:44
21121,11,-10,123,2021-09-10 12:56:44
21122,12,-10,123,2021-09-10 12:57:44
21123,11,-10,123,2021-09-10 12:58:44
21124,11,-10,123,2021-09-10 12:59:44
21125,11,-10,123,2021-09-10 13:00:45
21126,11,-10,123,2021-09-10 13:01:45
21127,10,-10,123,2021-09-10 13:02:45
21128,11,-10,123,2021-09-10 13:03:45
21129,11,-10,123,2021-09-10 13:04:45
21130,12,-10,123,2021-09-10 13:05:45
21131,12,-10,123,2021-09-10 13:06:45
21132,15,-10,123,2021-09-10 13:07:45
21133,18,-10,123,2021-09-10 13:08:45
21134,19,-10,123,2021-09-10 13:09:46
21135,20,-10,123,2021-09-10 13:10:46
21136,21,-10,123,2021-09-10 13:11:46
21137,21,-10,123,2021-09-10 13:12:46
21138,21,-10,123,2021-09-10 13:13:46
21139,22,-10,123,2021-09-10 13:14:46
21140,21,-10,123,2021-09-10 13:15:47
21141,22,-10,123,2021-09-10 13:16:46
21142,21,-10,123,2021-09-10 13:17:47
21143,22,-10,123,2021-09-10 13:18:47
21144,23,-10,123,2021-09-10 13:19:47
21145,23,-10,123,2021-09-10 13:20:47
21146,23,-10,123,2021-09-10 13:21:47
21147,23,-10,123,2021-09-10 13:22:47
21148,23,-10,123,2021-09-10 13:23:47
21149,23,-10,123,2021-09-10 13:24:48
21150,24,-10,123,2021-09-10 13:25:48
21151,24,-10,123,2021-09-10 13:26:48
21152,23,-10,123,2021-09-10 13:27:48
21153,24,-10,123,2021-09-10 13:28:48
21154,24,-10,123,2021-09-10 13:29:48
21155,22,-10,123,2021-09-10 13:30:48
21156,24,-10,123,2021-09-10 13:31:48
21157,24,-10,123,2021-09-10 13:32:49
21158,24,-10,123,2021-09-10 13:33:49
21159,23,-10,123,2021-09-10 13:34:49
21160,23,-10,123,2021-09-10 13:35:49
21161,25,-10,123,2021-09-10 13:36:49
21162,25,-10,123,2021-09-10 13:37:49
21163,24,-10,123,2021-09-10 13:38:49
21164,24,-10,123,2021-09-10 13:39:50
21165,24,-10,123,2021-09-10 13:40:50
21166,24,-10,123,2021-09-10 13:41:50
21167,24,-10,123,2021-09-10 13:42:50
21168,25,-10,123,2021-09-10 13:43:50
21169,25,-10,123,2021-09-10 13:44:50
21170,25,-10,123,2021-09-10 13:45:50
21171,24,-10,123,2021-09-10 13:46:50
21172,25,-10,123,2021-09-10 13:47:51
21173,24,-10,123,2021-09-10 13:48:51
21174,24,-10,123,2021-09-10 13:49:51
21175,24,-10,123,2021-09-10 13:50:51
21176,25,-10,123,2021-09-10 13:51:51
21177,24,-10,123,2021-09-10 13:52:51
21178,25,-10,123,2021-09-10 13:53:51
21179,24,-10,123,2021-09-10 13:54:52
21180,23,-10,123,2021-09-10 13:55:52
21181,23,-10,123,2021-09-10 13:56:52
21182,22,-10,123,2021-09-10 13:57:52
21183,22,-10,123,2021-09-10 13:58:52
21184,21,-10,123,2021-09-10 13:59:52
21185,20,-10,123,2021-09-10 14:00:55
21186,21,-10,123,2021-09-10 14:01:52
21187,20,-10,123,2021-09-10 14:02:53
21188,21,-10,123,2021-09-10 14:03:53
21189,19,-10,123,2021-09-10 14:04:53
21190,20,-10,123,2021-09-10 14:05:53
21191,19,-10,123,2021-09-10 14:06:53
21192,20,-10,123,2021-09-10 14:07:53
21193,18,-10,123,2021-09-10 14:08:53
21194,18,-10,123,2021-09-10 14:09:53
21195,18,-10,123,2021-09-10 14:10:54
21196,18,-10,123,2021-09-10 14:11:54
21197,18,-10,123,2021-09-10 14:12:54
21198,18,-10,123,2021-09-10 14:13:54
21199,18,-10,123,2021-09-10 14:14:54
21200,16,-10,123,2021-09-10 14:15:54
21201,17,-10,123,2021-09-10 14:16:55
21202,18,-10,123,2021-09-10 14:17:55
21203,17,-10,123,2021-09-10 14:18:55
21204,17,-10,123,2021-09-10 14:19:55
21205,18,-10,123,2021-09-10 14:20:55
21206,16,-10,123,2021-09-10 14:21:55
21207,16,-10,123,2021-09-10 14:22:55
21208,17,-10,123,2021-09-10 14:23:55
21209,17,-10,123,2021-09-10 14:24:55
21210,17,-10,123,2021-09-10 14:25:56
21211,16,-10,123,2021-09-10 14:26:56
21212,17,-10,123,2021-09-10 14:27:56
21213,17,-10,123,2021-09-10 14:28:56
21214,16,-10,123,2021-09-10 14:29:56
21215,17,-10,123,2021-09-10 14:30:56
21216,15,-10,123,2021-09-10 14:31:56
21217,15,-10,123,2021-09-10 14:32:57
21218,16,-10,123,2021-09-10 14:33:57
21219,15,-10,123,2021-09-10 14:34:57
21220,16,-10,123,2021-09-10 14:35:57
21221,16,-10,123,2021-09-10 14:36:57
21222,15,-10,123,2021-09-10 14:37:57
21223,17,-10,123,2021-09-10 14:38:57
21224,14,-10,123,2021-09-10 14:39:57
21225,15,-10,123,2021-09-10 14:40:58
21226,15,-10,123,2021-09-10 14:41:58
21227,15,-10,123,2021-09-10 14:42:58
21228,15,-10,123,2021-09-10 14:43:58
21229,16,-10,123,2021-09-10 14:44:58
21230,15,-10,123,2021-09-10 14:45:58
21231,15,-10,123,2021-09-10 14:46:59
21232,15,-10,123,2021-09-10 14:47:59
21233,14,-10,123,2021-09-10 14:48:59
21234,14,-10,123,2021-09-10 14:49:59
21235,15,-10,123,2021-09-10 14:51:00
21236,15,-10,123,2021-09-10 14:51:59
21237,14,-10,123,2021-09-10 14:52:59
21238,15,-10,123,2021-09-10 14:53:59
21239,17,-10,123,2021-09-10 14:55:00
21240,18,-10,123,2021-09-10 14:56:00
21241,21,-10,123,2021-09-10 14:57:00
21242,21,-10,123,2021-09-10 14:58:00
21243,22,-10,123,2021-09-10 14:59:00
21244,22,-10,123,2021-09-10 15:00:00
21245,23,-10,123,2021-09-10 15:01:02
21246,22,-10,123,2021-09-10 15:02:01
21247,22,-10,123,2021-09-10 15:03:01
21248,23,-10,123,2021-09-10 15:04:01
21249,23,-10,123,2021-09-10 15:05:01
21250,22,-10,123,2021-09-10 15:06:01
21251,24,-10,123,2021-09-10 15:07:01
21252,24,-10,123,2021-09-10 15:08:01
21253,23,-10,123,2021-09-10 15:09:01
21254,23,-10,123,2021-09-10 15:10:02
21255,23,-10,123,2021-09-10 15:11:02
21256,25,-10,123,2021-09-10 15:12:02
21257,24,-10,123,2021-09-10 15:13:02
21258,24,-10,123,2021-09-10 15:14:02
21259,25,-10,123,2021-09-10 15:15:02
21260,25,-10,123,2021-09-10 15:16:02
21261,25,-10,123,2021-09-10 15:17:02
21262,25,-10,123,2021-09-10 15:18:03
21263,25,-10,123,2021-09-10 15:19:03
21264,25,-10,123,2021-09-10 15:20:03
21265,25,-10,123,2021-09-10 15:21:03
21266,24,-10,123,2021-09-10 15:22:03
21267,25,-10,123,2021-09-10 15:23:03
21268,25,-10,123,2021-09-10 15:24:03
21269,25,-10,123,2021-09-10 15:25:04
21270,25,-10,123,2021-09-10 15:26:04
